Calificaci—n,"Categoria Real (1=Fraude, 0=NoFraude)",fp,tp,fpr,tpr,a
0.003529999,0,7780,88,0.775827682,1,0.777777778
0.003529999,0,7781,88,0.775927403,1,0.777876631
0.003529999,0,7782,88,0.776027124,1,0.777975484
0.003529999,0,7783,88,0.776126845,1,0.778074338
0.003529999,0,7784,88,0.776226566,1,0.778173191
0.003529999,0,7785,88,0.776326286,1,0.778272044
0.003529999,0,7786,88,0.776426007,1,0.778370898
0.003529999,0,7787,88,0.776525728,1,0.778469751
0.003529999,0,7788,88,0.776625449,1,0.778568604
0.003529999,0,7789,88,0.77672517,1,0.778667457
0.003529999,0,7790,88,0.77682489,1,0.778766311
0.003529999,0,7791,88,0.776924611,1,0.778865164
0.003529999,0,7792,88,0.777024332,1,0.778964017
0.003529999,0,7793,88,0.777124053,1,0.779062871
0.003529999,0,7794,88,0.777223773,1,0.779161724
0.003529999,0,7795,88,0.777323494,1,0.779260577
0.003529999,0,7796,88,0.777423215,1,0.779359431
0.003529999,0,7797,88,0.777522936,1,0.779458284
0.003529999,0,7798,88,0.777622657,1,0.779557137
0.003529999,0,7799,88,0.777722377,1,0.779655991
0.003529999,0,7800,88,0.777822098,1,0.779754844
0.003529999,0,7801,88,0.777921819,1,0.779853697
0.003529999,0,7802,88,0.77802154,1,0.77995255
0.003529999,0,7803,88,0.77812126,1,0.780051404
0.003529999,0,7804,88,0.778220981,1,0.780150257
0.003529999,0,7805,88,0.778320702,1,0.78024911
0.003529999,0,7806,88,0.778420423,1,0.780347964
0.003529999,0,7807,88,0.778520144,1,0.780446817
0.003529999,0,7808,88,0.778619864,1,0.78054567
0.003529999,0,7809,88,0.778719585,1,0.780644524
0.003529999,0,7810,88,0.778819306,1,0.780743377
0.003529999,0,7811,88,0.778919027,1,0.78084223
0.003529999,0,7812,88,0.779018748,1,0.780941083
0.003529999,0,7813,88,0.779118468,1,0.781039937
0.003529999,0,7814,88,0.779218189,1,0.78113879
0.003529999,0,7815,88,0.77931791,1,0.781237643
0.003529999,0,7816,88,0.779417631,1,0.781336497
0.003529999,0,7817,88,0.779517351,1,0.78143535
0.003529999,0,7818,88,0.779617072,1,0.781534203
0.003529999,0,7819,88,0.779716793,1,0.781633057
0.003529999,0,7820,88,0.779816514,1,0.78173191
0.003529999,0,7821,88,0.779916235,1,0.781830763
0.003529999,0,7822,88,0.780015955,1,0.781929616
0.003529999,0,7823,88,0.780115676,1,0.78202847
0.003529999,0,7824,88,0.780215397,1,0.782127323
0.003529999,0,7825,88,0.780315118,1,0.782226176
0.003529999,0,7826,88,0.780414838,1,0.78232503
0.003529999,0,7827,88,0.780514559,1,0.782423883
0.003529999,0,7828,88,0.78061428,1,0.782522736
0.003529999,0,7829,88,0.780714001,1,0.78262159
0.003529999,0,7830,88,0.780813722,1,0.782720443
0.003529999,0,7831,88,0.780913442,1,0.782819296
0.003529999,0,7832,88,0.781013163,1,0.782918149
0.003529999,0,7833,88,0.781112884,1,0.783017003
0.003529999,0,7834,88,0.781212605,1,0.783115856
0.003529999,0,7835,88,0.781312325,1,0.783214709
0.003529999,0,7836,88,0.781412046,1,0.783313563
0.003529999,0,7837,88,0.781511767,1,0.783412416
0.003529999,0,7838,88,0.781611488,1,0.783511269
0.003529999,0,7839,88,0.781711209,1,0.783610123
0.003529999,0,7840,88,0.781810929,1,0.783708976
0.003529999,0,7841,88,0.78191065,1,0.783807829
0.003529999,0,7842,88,0.782010371,1,0.783906682
0.003529999,0,7843,88,0.782110092,1,0.784005536
0.003529999,0,7844,88,0.782209813,1,0.784104389
0.003529999,0,7845,88,0.782309533,1,0.784203242
0.003529999,0,7846,88,0.782409254,1,0.784302096
0.003529999,0,7847,88,0.782508975,1,0.784400949
0.003529999,0,7848,88,0.782608696,1,0.784499802
0.003529999,0,7849,88,0.782708416,1,0.784598656
0.003529999,0,7850,88,0.782808137,1,0.784697509
0.003529999,0,7851,88,0.782907858,1,0.784796362
0.003529999,0,7852,88,0.783007579,1,0.784895216
0.003529999,0,7853,88,0.7831073,1,0.784994069
0.003529999,0,7854,88,0.78320702,1,0.785092922
0.003529999,0,7855,88,0.783306741,1,0.785191775
0.003529999,0,7856,88,0.783406462,1,0.785290629
0.003529999,0,7857,88,0.783506183,1,0.785389482
0.003529999,0,7858,88,0.783605903,1,0.785488335
0.003529999,0,7859,88,0.783705624,1,0.785587189
0.003529999,0,7860,88,0.783805345,1,0.785686042
0.003529999,0,7861,88,0.783905066,1,0.785784895
0.003529999,0,7862,88,0.784004787,1,0.785883749
0.003529999,0,7863,88,0.784104507,1,0.785982602
0.003529999,0,7864,88,0.784204228,1,0.786081455
0.003529999,0,7865,88,0.784303949,1,0.786180308
0.003529999,0,7866,88,0.78440367,1,0.786279162
0.003529999,0,7867,88,0.784503391,1,0.786378015
0.003529999,0,7868,88,0.784603111,1,0.786476868
0.003529999,0,7869,88,0.784702832,1,0.786575722
0.003529999,0,7870,88,0.784802553,1,0.786674575
0.003529999,0,7871,88,0.784902274,1,0.786773428
0.003529999,0,7872,88,0.785001994,1,0.786872282
0.003529999,0,7873,88,0.785101715,1,0.786971135
0.003529999,0,7874,88,0.785201436,1,0.787069988
0.003529999,0,7875,88,0.785301157,1,0.787168841
0.003529999,0,7876,88,0.785400878,1,0.787267695
0.003529999,0,7877,88,0.785500598,1,0.787366548
0.003529999,0,7878,88,0.785600319,1,0.787465401
0.003529999,0,7879,88,0.78570004,1,0.787564255
0.003529999,0,7880,88,0.785799761,1,0.787663108
0.003529999,0,7881,88,0.785899481,1,0.787761961
0.003529999,0,7882,88,0.785999202,1,0.787860815
0.003529999,0,7883,88,0.786098923,1,0.787959668
0.003529999,0,7884,88,0.786198644,1,0.788058521
0.003529999,0,7885,88,0.786298365,1,0.788157374
0.003529999,0,7886,88,0.786398085,1,0.788256228
0.003529999,0,7887,88,0.786497806,1,0.788355081
0.003529999,0,7888,88,0.786597527,1,0.788453934
0.003529999,0,7889,88,0.786697248,1,0.788552788
0.003529999,0,7890,88,0.786796968,1,0.788651641
0.003529999,0,7891,88,0.786896689,1,0.788750494
0.003529999,0,7892,88,0.78699641,1,0.788849348
0.003529999,0,7893,88,0.787096131,1,0.788948201
0.003529999,0,7894,88,0.787195852,1,0.789047054
0.003529999,0,7895,88,0.787295572,1,0.789145907
0.003529999,0,7896,88,0.787395293,1,0.789244761
0.003529999,0,7897,88,0.787495014,1,0.789343614
0.003529999,0,7898,88,0.787594735,1,0.789442467
0.003529999,0,7899,88,0.787694456,1,0.789541321
0.003529999,0,7900,88,0.787794176,1,0.789640174
0.003529999,0,7901,88,0.787893897,1,0.789739027
0.003529999,0,7902,88,0.787993618,1,0.789837881
0.003529999,0,7903,88,0.788093339,1,0.789936734
0.003529999,0,7904,88,0.788193059,1,0.790035587
0.003529999,0,7905,88,0.78829278,1,0.79013444
0.003529999,0,7906,88,0.788392501,1,0.790233294
0.003529999,0,7907,88,0.788492222,1,0.790332147
0.003529999,0,7908,88,0.788591943,1,0.790431
0.003529999,0,7909,88,0.788691663,1,0.790529854
0.003529999,0,7910,88,0.788791384,1,0.790628707
0.003529999,0,7911,88,0.788891105,1,0.79072756
0.003529999,0,7912,88,0.788990826,1,0.790826414
0.003529999,0,7913,88,0.789090546,1,0.790925267
0.003529999,0,7914,88,0.789190267,1,0.79102412
0.003529999,0,7915,88,0.789289988,1,0.791122974
0.003529999,0,7916,88,0.789389709,1,0.791221827
0.003529999,0,7917,88,0.78948943,1,0.79132068
0.003529999,0,7918,88,0.78958915,1,0.791419533
0.003529999,0,7919,88,0.789688871,1,0.791518387
0.003529999,0,7920,88,0.789788592,1,0.79161724
0.003529999,0,7921,88,0.789888313,1,0.791716093
0.003529999,0,7922,88,0.789988034,1,0.791814947
0.003529999,0,7923,88,0.790087754,1,0.7919138
0.003529999,0,7924,88,0.790187475,1,0.792012653
0.003529999,0,7925,88,0.790287196,1,0.792111507
0.003529999,0,7926,88,0.790386917,1,0.79221036
0.003529999,0,7927,88,0.790486637,1,0.792309213
0.003529999,0,7928,88,0.790586358,1,0.792408066
0.003529999,0,7929,88,0.790686079,1,0.79250692
0.003529999,0,7930,88,0.7907858,1,0.792605773
0.003529999,0,7931,88,0.790885521,1,0.792704626
0.003529999,0,7932,88,0.790985241,1,0.79280348
0.003529999,0,7933,88,0.791084962,1,0.792902333
0.003529999,0,7934,88,0.791184683,1,0.793001186
0.003529999,0,7935,88,0.791284404,1,0.79310004
0.003529999,0,7936,88,0.791384124,1,0.793198893
0.003529999,0,7937,88,0.791483845,1,0.793297746
0.003529999,0,7938,88,0.791583566,1,0.793396599
0.003529999,0,7939,88,0.791683287,1,0.793495453
0.003529999,0,7940,88,0.791783008,1,0.793594306
0.003529999,0,7941,88,0.791882728,1,0.793693159
0.003529999,0,7942,88,0.791982449,1,0.793792013
0.003529999,0,7943,88,0.79208217,1,0.793890866
0.003529999,0,7944,88,0.792181891,1,0.793989719
0.003529999,0,7945,88,0.792281611,1,0.794088573
0.003529999,0,7946,88,0.792381332,1,0.794187426
0.003529999,0,7947,88,0.792481053,1,0.794286279
0.003529999,0,7948,88,0.792580774,1,0.794385132
0.003529999,0,7949,88,0.792680495,1,0.794483986
0.003529999,0,7950,88,0.792780215,1,0.794582839
0.003529999,0,7951,88,0.792879936,1,0.794681692
0.003529999,0,7952,88,0.792979657,1,0.794780546
0.003529999,0,7953,88,0.793079378,1,0.794879399
0.003529999,0,7954,88,0.793179099,1,0.794978252
0.003529999,0,7955,88,0.793278819,1,0.795077106
0.003529999,0,7956,88,0.79337854,1,0.795175959
0.003529999,0,7957,88,0.793478261,1,0.795274812
0.003529999,0,7958,88,0.793577982,1,0.795373665
0.003529999,0,7959,88,0.793677702,1,0.795472519
0.003529999,0,7960,88,0.793777423,1,0.795571372
0.003529999,0,7961,88,0.793877144,1,0.795670225
0.003529999,0,7962,88,0.793976865,1,0.795769079
0.003529999,0,7963,88,0.794076586,1,0.795867932
0.003529999,0,7964,88,0.794176306,1,0.795966785
0.003529999,0,7965,88,0.794276027,1,0.796065639
0.003529999,0,7966,88,0.794375748,1,0.796164492
0.003529999,0,7967,88,0.794475469,1,0.796263345
0.003529999,0,7968,88,0.794575189,1,0.796362198
0.003529999,0,7969,88,0.79467491,1,0.796461052
0.003529999,0,7970,88,0.794774631,1,0.796559905
0.003529999,0,7971,88,0.794874352,1,0.796658758
0.003529999,0,7972,88,0.794974073,1,0.796757612
0.003529999,0,7973,88,0.795073793,1,0.796856465
0.003529999,0,7974,88,0.795173514,1,0.796955318
0.003529999,0,7975,88,0.795273235,1,0.797054172
0.003529999,0,7976,88,0.795372956,1,0.797153025
0.003529999,0,7977,88,0.795472677,1,0.797251878
0.003529999,0,7978,88,0.795572397,1,0.797350732
0.003529999,0,7979,88,0.795672118,1,0.797449585
0.003529999,0,7980,88,0.795771839,1,0.797548438
0.003529999,0,7981,88,0.79587156,1,0.797647291
0.003529999,0,7982,88,0.79597128,1,0.797746145
0.003529999,0,7983,88,0.796071001,1,0.797844998
0.003529999,0,7984,88,0.796170722,1,0.797943851
0.003529999,0,7985,88,0.796270443,1,0.798042705
0.003529999,0,7986,88,0.796370164,1,0.798141558
0.003529999,0,7987,88,0.796469884,1,0.798240411
0.003529999,0,7988,88,0.796569605,1,0.798339265
0.003529999,0,7989,88,0.796669326,1,0.798438118
0.003529999,0,7990,88,0.796769047,1,0.798536971
0.003529999,0,7991,88,0.796868767,1,0.798635824
0.003529999,0,7992,88,0.796968488,1,0.798734678
0.003529999,0,7993,88,0.797068209,1,0.798833531
0.003529999,0,7994,88,0.79716793,1,0.798932384
0.003529999,0,7995,88,0.797267651,1,0.799031238
0.003529999,0,7996,88,0.797367371,1,0.799130091
0.003529999,0,7997,88,0.797467092,1,0.799228944
0.003529999,0,7998,88,0.797566813,1,0.799327798
0.003529999,0,7999,88,0.797666534,1,0.799426651
0.003529999,0,8000,88,0.797766254,1,0.799525504
0.003529999,0,8001,88,0.797865975,1,0.799624357
0.003529999,0,8002,88,0.797965696,1,0.799723211
0.003529999,0,8003,88,0.798065417,1,0.799822064
0.003529999,0,8004,88,0.798165138,1,0.799920917
0.003529999,0,8005,88,0.798264858,1,0.800019771
0.003529999,0,8006,88,0.798364579,1,0.800118624
0.003529999,0,8007,88,0.7984643,1,0.800217477
0.003529999,0,8008,88,0.798564021,1,0.800316331
0.003529999,0,8009,88,0.798663742,1,0.800415184
0.003529999,0,8010,88,0.798763462,1,0.800514037
0.003529999,0,8011,88,0.798863183,1,0.80061289
0.003529999,0,8012,88,0.798962904,1,0.800711744
0.003529999,0,8013,88,0.799062625,1,0.800810597
0.003529999,0,8014,88,0.799162345,1,0.80090945
0.003529999,0,8015,88,0.799262066,1,0.801008304
0.003529999,0,8016,88,0.799361787,1,0.801107157
0.003529999,0,8017,88,0.799461508,1,0.80120601
0.003529999,0,8018,88,0.799561229,1,0.801304864
0.003529999,0,8019,88,0.799660949,1,0.801403717
0.003529999,0,8020,88,0.79976067,1,0.80150257
0.003529999,0,8021,88,0.799860391,1,0.801601423
0.003529999,0,8022,88,0.799960112,1,0.801700277
0.003529999,0,8023,88,0.800059832,1,0.80179913
0.003529999,0,8024,88,0.800159553,1,0.801897983
0.003529999,0,8025,88,0.800259274,1,0.801996837
0.003529999,0,8026,88,0.800358995,1,0.80209569
0.003529999,0,8027,88,0.800458716,1,0.802194543
0.003529999,0,8028,88,0.800558436,1,0.802293397
0.003529999,0,8029,88,0.800658157,1,0.80239225
0.003529999,0,8030,88,0.800757878,1,0.802491103
0.003529999,0,8031,88,0.800857599,1,0.802589957
0.003529999,0,8032,88,0.80095732,1,0.80268881
0.003529999,0,8033,88,0.80105704,1,0.802787663
0.003529999,0,8034,88,0.801156761,1,0.802886516
0.003529999,0,8035,88,0.801256482,1,0.80298537
0.003529999,0,8036,88,0.801356203,1,0.803084223
0.003529999,0,8037,88,0.801455923,1,0.803183076
0.003529999,0,8038,88,0.801555644,1,0.80328193
0.003529999,0,8039,88,0.801655365,1,0.803380783
0.003529999,0,8040,88,0.801755086,1,0.803479636
0.003529999,0,8041,88,0.801854807,1,0.80357849
0.003529999,0,8042,88,0.801954527,1,0.803677343
0.003529999,0,8043,88,0.802054248,1,0.803776196
0.003529999,0,8044,88,0.802153969,1,0.803875049
0.003529999,0,8045,88,0.80225369,1,0.803973903
0.003529999,0,8046,88,0.80235341,1,0.804072756
0.003529999,0,8047,88,0.802453131,1,0.804171609
0.003529999,0,8048,88,0.802552852,1,0.804270463
0.003529999,0,8049,88,0.802652573,1,0.804369316
0.003529999,0,8050,88,0.802752294,1,0.804468169
0.003529999,0,8051,88,0.802852014,1,0.804567023
0.003529999,0,8052,88,0.802951735,1,0.804665876
0.003529999,0,8053,88,0.803051456,1,0.804764729
0.003529999,0,8054,88,0.803151177,1,0.804863582
0.003529999,0,8055,88,0.803250897,1,0.804962436
0.003529999,0,8056,88,0.803350618,1,0.805061289
0.003529999,0,8057,88,0.803450339,1,0.805160142
0.003529999,0,8058,88,0.80355006,1,0.805258996
0.003529999,0,8059,88,0.803649781,1,0.805357849
0.003529999,0,8060,88,0.803749501,1,0.805456702
0.003529999,0,8061,88,0.803849222,1,0.805555556
0.003529999,0,8062,88,0.803948943,1,0.805654409
0.003529999,0,8063,88,0.804048664,1,0.805753262
0.003529999,0,8064,88,0.804148385,1,0.805852115
0.003529999,0,8065,88,0.804248105,1,0.805950969
0.003529999,0,8066,88,0.804347826,1,0.806049822
0.003529999,0,8067,88,0.804447547,1,0.806148675
0.003529999,0,8068,88,0.804547268,1,0.806247529
0.003529999,0,8069,88,0.804646988,1,0.806346382
0.003529999,0,8070,88,0.804746709,1,0.806445235
0.003529999,0,8071,88,0.80484643,1,0.806544089
0.003529999,0,8072,88,0.804946151,1,0.806642942
0.003529999,0,8073,88,0.805045872,1,0.806741795
0.003529999,0,8074,88,0.805145592,1,0.806840648
0.003529999,0,8075,88,0.805245313,1,0.806939502
0.003529999,0,8076,88,0.805345034,1,0.807038355
0.003529999,0,8077,88,0.805444755,1,0.807137208
0.003529999,0,8078,88,0.805544475,1,0.807236062
0.003529999,0,8079,88,0.805644196,1,0.807334915
0.003529999,0,8080,88,0.805743917,1,0.807433768
0.003529999,0,8081,88,0.805843638,1,0.807532622
0.003529999,0,8082,88,0.805943359,1,0.807631475
0.003529999,0,8083,88,0.806043079,1,0.807730328
0.003529999,0,8084,88,0.8061428,1,0.807829181
0.003529999,0,8085,88,0.806242521,1,0.807928035
0.003529999,0,8086,88,0.806342242,1,0.808026888
0.003529999,0,8087,88,0.806441963,1,0.808125741
0.003529999,0,8088,88,0.806541683,1,0.808224595
0.003529999,0,8089,88,0.806641404,1,0.808323448
0.003529999,0,8090,88,0.806741125,1,0.808422301
0.003529999,0,8091,88,0.806840846,1,0.808521155
0.003529999,0,8092,88,0.806940566,1,0.808620008
0.003529999,0,8093,88,0.807040287,1,0.808718861
0.003529999,0,8094,88,0.807140008,1,0.808817715
0.003529999,0,8095,88,0.807239729,1,0.808916568
0.003529999,0,8096,88,0.80733945,1,0.809015421
0.003529999,0,8097,88,0.80743917,1,0.809114274
0.003529999,0,8098,88,0.807538891,1,0.809213128
0.003529999,0,8099,88,0.807638612,1,0.809311981
0.003529999,0,8100,88,0.807738333,1,0.809410834
0.003529999,0,8101,88,0.807838053,1,0.809509688
0.003529999,0,8102,88,0.807937774,1,0.809608541
0.003529999,0,8103,88,0.808037495,1,0.809707394
0.003529999,0,8104,88,0.808137216,1,0.809806248
0.003529999,0,8105,88,0.808236937,1,0.809905101
0.003529999,0,8106,88,0.808336657,1,0.810003954
0.003529999,0,8107,88,0.808436378,1,0.810102807
0.003529999,0,8108,88,0.808536099,1,0.810201661
0.003529999,0,8109,88,0.80863582,1,0.810300514
0.003529999,0,8110,88,0.80873554,1,0.810399367
0.003529999,0,8111,88,0.808835261,1,0.810498221
0.003529999,0,8112,88,0.808934982,1,0.810597074
0.003529999,0,8113,88,0.809034703,1,0.810695927
0.003529999,0,8114,88,0.809134424,1,0.810794781
0.003529999,0,8115,88,0.809234144,1,0.810893634
0.003529999,0,8116,88,0.809333865,1,0.810992487
0.003529999,0,8117,88,0.809433586,1,0.81109134
0.003529999,0,8118,88,0.809533307,1,0.811190194
0.003529999,0,8119,88,0.809633028,1,0.811289047
0.003529999,0,8120,88,0.809732748,1,0.8113879
0.003529999,0,8121,88,0.809832469,1,0.811486754
0.003529999,0,8122,88,0.80993219,1,0.811585607
0.003529999,0,8123,88,0.810031911,1,0.81168446
0.003529999,0,8124,88,0.810131631,1,0.811783314
0.003529999,0,8125,88,0.810231352,1,0.811882167
0.003529999,0,8126,88,0.810331073,1,0.81198102
0.003529999,0,8127,88,0.810430794,1,0.812079873
0.003529999,0,8128,88,0.810530515,1,0.812178727
0.003529999,0,8129,88,0.810630235,1,0.81227758
0.003529999,0,8130,88,0.810729956,1,0.812376433
0.003529999,0,8131,88,0.810829677,1,0.812475287
0.003529999,0,8132,88,0.810929398,1,0.81257414
0.003529999,0,8133,88,0.811029118,1,0.812672993
0.003529999,0,8134,88,0.811128839,1,0.812771847
0.003529999,0,8135,88,0.81122856,1,0.8128707
0.003529999,0,8136,88,0.811328281,1,0.812969553
0.003529999,0,8137,88,0.811428002,1,0.813068406
0.003529999,0,8138,88,0.811527722,1,0.81316726
0.003529999,0,8139,88,0.811627443,1,0.813266113
0.003529999,0,8140,88,0.811727164,1,0.813364966
0.003529999,0,8141,88,0.811826885,1,0.81346382
0.003529999,0,8142,88,0.811926606,1,0.813562673
0.003529999,0,8143,88,0.812026326,1,0.813661526
0.003529999,0,8144,88,0.812126047,1,0.81376038
0.003529999,0,8145,88,0.812225768,1,0.813859233
0.003529999,0,8146,88,0.812325489,1,0.813958086
0.003529999,0,8147,88,0.812425209,1,0.81405694
0.003529999,0,8148,88,0.81252493,1,0.814155793
0.003529999,0,8149,88,0.812624651,1,0.814254646
0.003529999,0,8150,88,0.812724372,1,0.814353499
0.003529999,0,8151,88,0.812824093,1,0.814452353
0.003529999,0,8152,88,0.812923813,1,0.814551206
0.003529999,0,8153,88,0.813023534,1,0.814650059
0.003529999,0,8154,88,0.813123255,1,0.814748913
0.003529999,0,8155,88,0.813222976,1,0.814847766
0.003529999,0,8156,88,0.813322696,1,0.814946619
0.003529999,0,8157,88,0.813422417,1,0.815045473
0.003529999,0,8158,88,0.813522138,1,0.815144326
0.003529999,0,8159,88,0.813621859,1,0.815243179
0.003529999,0,8160,88,0.81372158,1,0.815342032
0.003529999,0,8161,88,0.8138213,1,0.815440886
0.003529999,0,8162,88,0.813921021,1,0.815539739
0.003529999,0,8163,88,0.814020742,1,0.815638592
0.003529999,0,8164,88,0.814120463,1,0.815737446
0.003529999,0,8165,88,0.814220183,1,0.815836299
0.003529999,0,8166,88,0.814319904,1,0.815935152
0.003529999,0,8167,88,0.814419625,1,0.816034006
0.003529999,0,8168,88,0.814519346,1,0.816132859
0.003529999,0,8169,88,0.814619067,1,0.816231712
0.003529999,0,8170,88,0.814718787,1,0.816330565
0.003529999,0,8171,88,0.814818508,1,0.816429419
0.003529999,0,8172,88,0.814918229,1,0.816528272
0.003529999,0,8173,88,0.81501795,1,0.816627125
0.003529999,0,8174,88,0.815117671,1,0.816725979
0.003529999,0,8175,88,0.815217391,1,0.816824832
